county,fips,date_local,pm2.5_avg
El Paso,48141,2021-08-10,6.016666666666667
El Paso,48141,2021-08-11,3.2666666666666666
El Paso,48141,2021-08-12,2.058333333333333
El Paso,48141,2021-08-13,2.475
El Paso,48141,2021-08-14,1.6
El Paso,48141,2021-08-15,1.2666666666666666
El Paso,48141,2021-08-16,2.808333333333333
El Paso,48141,2021-08-17,6.141666666666667
El Paso,48141,2021-08-18,4.766666666666667
El Paso,48141,2021-08-19,5.6
El Paso,48141,2021-08-20,8.016666666666667
El Paso,48141,2021-08-21,6.35
El Paso,48141,2021-08-22,4.558333333333333
El Paso,48141,2021-08-23,6.766666666666667
El Paso,48141,2021-08-24,5.85
El Paso,48141,2021-08-25,6.85
El Paso,48141,2021-08-26,7.725
El Paso,48141,2021-08-27,7.475
El Paso,48141,2021-08-28,8.016666666666666
El Paso,48141,2021-08-29,6.808333333333333
El Paso,48141,2021-08-30,10.35
El Paso,48141,2021-08-31,10.85
El Paso,48141,2021-09-01,2.3857142857142857
El Paso,48141,2021-09-02,4.933333333333334
El Paso,48141,2021-09-03,8.725
El Paso,48141,2021-09-04,5.266666666666667
El Paso,48141,2021-09-05,5.558333333333333
El Paso,48141,2021-09-06,6.85
El Paso,48141,2021-09-07,12.570588235294117
El Paso,48141,2021-09-08,14.308333333333334
El Paso,48141,2021-09-09,17.016666666666666
El Paso,48141,2021-09-10,18.225
El Paso,48141,2021-09-11,21.058333333333334
El Paso,48141,2021-09-12,16.725
El Paso,48141,2021-09-13,17.35
El Paso,48141,2021-09-14,21.183333333333334
El Paso,48141,2021-09-15,12.391666666666667
El Paso,48141,2021-09-16,11.85
El Paso,48141,2021-09-17,13.183333333333334
El Paso,48141,2021-09-18,12.808333333333334
El Paso,48141,2021-09-19,10.808333333333334
El Paso,48141,2021-09-20,6.641666666666667
El Paso,48141,2021-09-21,10.975
El Paso,48141,2021-09-22,12.225
El Paso,48141,2021-09-23,11.183333333333334
El Paso,48141,2021-09-24,10.058333333333334
El Paso,48141,2021-09-25,7.558333333333333
El Paso,48141,2021-09-26,7.641666666666667
El Paso,48141,2021-09-27,7.641666666666667
El Paso,48141,2021-09-28,5.7956521739130435
El Paso,48141,2021-09-29,13.766666666666666
El Paso,48141,2021-09-30,7.6
El Paso,48141,2021-10-01,3.6904761904761907
El Paso,48141,2021-10-02,4.375
El Paso,48141,2021-10-03,5.375
El Paso,48141,2021-10-04,9
El Paso,48141,2021-10-05,7.583333333333333
El Paso,48141,2021-10-06,8.791666666666666
El Paso,48141,2021-10-07,6.75
El Paso,48141,2021-10-08,14.125
El Paso,48141,2021-10-09,4.916666666666667
El Paso,48141,2021-10-10,4.083333333333333
El Paso,48141,2021-10-11,6.958333333333333
El Paso,48141,2021-10-12,11.25
El Paso,48141,2021-10-13,12.208333333333334
El Paso,48141,2021-10-14,8.541666666666666
El Paso,48141,2021-10-15,5.416666666666667
El Paso,48141,2021-10-16,5.625
El Paso,48141,2021-10-17,6
El Paso,48141,2021-10-18,9
El Paso,48141,2021-10-19,6.208333333333333
El Paso,48141,2021-10-20,8.916666666666666
El Paso,48141,2021-10-21,5.375
El Paso,48141,2021-10-22,11.291666666666666
El Paso,48141,2021-10-23,5.25
El Paso,48141,2021-10-24,7.583333333333333
El Paso,48141,2021-10-25,15.958333333333334
El Paso,48141,2021-10-26,11.291666666666666
El Paso,48141,2021-10-27,3.4583333333333335
El Paso,48141,2021-10-28,11.625
El Paso,48141,2021-10-29,8.5
El Paso,48141,2021-10-30,8.833333333333334
El Paso,48141,2021-10-31,7.625
El Paso,48141,2021-11-01,17.5
El Paso,48141,2021-11-02,12.25
El Paso,48141,2021-11-03,8.25
El Paso,48141,2021-11-04,10.681818181818182
El Paso,48141,2021-11-05,23.653846153846153
El Paso,48141,2021-11-06,22.916666666666668
El Paso,48141,2021-11-07,17.5
El Paso,48141,2021-11-08,20.125
El Paso,48141,2021-11-09,13.291666666666666
El Paso,48141,2021-11-10,6.875
El Paso,48141,2021-11-11,6.583333333333333
El Paso,48141,2021-11-12,7.791666666666667
El Paso,48141,2021-11-13,16.208333333333332
El Paso,48141,2021-11-14,15.541666666666666
El Paso,48141,2021-11-15,13.208333333333334
El Paso,48141,2021-11-16,10.5
El Paso,48141,2021-11-17,6.833333333333333
El Paso,48141,2021-11-18,7.791666666666667
El Paso,48141,2021-11-19,19.416666666666668
El Paso,48141,2021-11-20,32
El Paso,48141,2021-11-21,13.708333333333334
El Paso,48141,2021-11-22,3.5434782608695654
El Paso,48141,2021-11-23,27.791666666666668
El Paso,48141,2021-11-24,8.208333333333334
El Paso,48141,2021-11-25,4.833333333333333
El Paso,48141,2021-11-26,7.25
El Paso,48141,2021-11-27,14.794117647058824
El Paso,48141,2021-11-28,21.75
El Paso,48141,2021-11-29,24
El Paso,48141,2021-11-30,12.416666666666666
El Paso,48141,2021-12-01,12.785714285714286
El Paso,48141,2021-12-02,19.666666666666668
El Paso,48141,2021-12-03,17.833333333333332
El Paso,48141,2021-12-04,20
El Paso,48141,2021-12-05,11.083333333333334
El Paso,48141,2021-12-06,17.041666666666668
El Paso,48141,2021-12-07,18.458333333333332
El Paso,48141,2021-12-08,9.5
El Paso,48141,2021-12-09,5.958333333333333
El Paso,48141,2021-12-10,1.9583333333333333
El Paso,48141,2021-12-11,6.625
El Paso,48141,2021-12-12,15.625
El Paso,48141,2021-12-13,17.333333333333332
El Paso,48141,2021-12-14,24.125
El Paso,48141,2021-12-15,5.083333333333333
El Paso,48141,2021-12-16,13.541666666666666
El Paso,48141,2021-12-17,13.116666666666667
El Paso,48141,2021-12-18,5.258333333333334
El Paso,48141,2021-12-19,10.9375
El Paso,48141,2021-12-20,8.945833333333333
El Paso,48141,2021-12-21,12.716666666666667
El Paso,48141,2021-12-22,15.645833333333334
El Paso,48141,2021-12-23,18.534782608695654
El Paso,48141,2021-12-24,8.083333333333334
El Paso,48141,2021-12-25,6
El Paso,48141,2021-12-26,3.0416666666666665
El Paso,48141,2021-12-27,3
El Paso,48141,2021-12-28,4.291666666666667
El Paso,48141,2021-12-29,7.208333333333333
El Paso,48141,2021-12-30,8.833333333333334
El Paso,48141,2021-12-31,5
Galveston,48167,2019-04-15,3.909090909090909
Galveston,48167,2019-04-16,4.666666666666667
Galveston,48167,2019-04-17,6.75
Galveston,48167,2019-04-18,6
Galveston,48167,2019-04-19,3.0833333333333335
Galveston,48167,2019-04-20,3.8333333333333335
Galveston,48167,2019-04-21,3.2916666666666665
Galveston,48167,2019-04-22,4.958333333333333
Galveston,48167,2019-04-23,5.291666666666667
Galveston,48167,2019-04-24,7.458333333333333
Galveston,48167,2019-04-25,5.958333333333333
Galveston,48167,2019-04-26,8.041666666666666
Galveston,48167,2019-04-27,7.125
Galveston,48167,2019-04-28,5.166666666666667
Galveston,48167,2019-04-29,9.541666666666666
Galveston,48167,2019-04-30,13.083333333333334
Galveston,48167,2019-05-01,11.458333333333334
Galveston,48167,2019-05-02,8.541666666666666
Galveston,48167,2019-05-03,6.458333333333333
Galveston,48167,2019-05-04,5.125
Galveston,48167,2019-05-05,4.333333333333333
Galveston,48167,2019-05-06,4.363636363636363
Galveston,48167,2019-05-07,8.208333333333334
Galveston,48167,2019-05-08,11.625
Galveston,48167,2019-05-09,13.208333333333334
Galveston,48167,2019-05-10,6.416666666666667
Galveston,48167,2019-05-11,6.625
Galveston,48167,2019-05-12,4.541666666666667
Galveston,48167,2019-05-13,6.291666666666667
Galveston,48167,2019-05-14,6.5
Galveston,48167,2019-05-15,5.791666666666667
Galveston,48167,2019-05-16,6.875
Galveston,48167,2019-05-17,7.166666666666667
Galveston,48167,2019-05-18,11.875
Galveston,48167,2019-05-19,14.791666666666666
Galveston,48167,2019-05-20,14.208333333333334
Galveston,48167,2019-05-21,15.416666666666666
Galveston,48167,2019-05-22,14
Galveston,48167,2019-05-23,12.833333333333334
Galveston,48167,2019-05-24,8.5
Galveston,48167,2019-05-25,8.041666666666666
Galveston,48167,2019-05-26,9.416666666666666
Galveston,48167,2019-05-27,12
Galveston,48167,2019-05-28,8
Galveston,48167,2019-05-29,NA
Galveston,48167,2019-05-30,10.666666666666666
Galveston,48167,2019-05-31,8.595833333333333
Galveston,48167,2019-06-01,7.283333333333333
Galveston,48167,2019-06-02,3.8375
Galveston,48167,2019-06-03,4.679166666666667
Galveston,48167,2019-06-04,4.204545454545455
Galveston,48167,2019-06-05,4.125
Galveston,48167,2019-06-06,5.666666666666667
Galveston,48167,2019-06-07,8.958333333333334
Galveston,48167,2019-06-08,7
Galveston,48167,2019-06-09,9.083333333333334
Galveston,48167,2019-06-10,11.333333333333334
Galveston,48167,2019-06-11,9.791666666666666
Galveston,48167,2019-06-12,9.75
Galveston,48167,2019-06-13,11.291666666666666
Galveston,48167,2019-06-14,9.583333333333334
Galveston,48167,2019-06-15,11.625
Galveston,48167,2019-06-16,14.75
Galveston,48167,2019-06-17,3.5
Galveston,48167,2019-06-18,4.166666666666667
Galveston,48167,2019-06-19,8.5
Galveston,48167,2019-06-20,13.916666666666666
Galveston,48167,2019-06-21,18.791666666666668
Galveston,48167,2019-06-22,19.666666666666668
Galveston,48167,2019-06-23,20.25
Galveston,48167,2019-06-24,13.958333333333334
Galveston,48167,2019-06-25,13.476190476190476
Galveston,48167,2019-06-26,16.291666666666668
Galveston,48167,2019-06-27,16.833333333333332
Galveston,48167,2019-06-28,19.083333333333332
Galveston,48167,2019-06-29,12.25
Galveston,48167,2019-06-30,11.708333333333334
Galveston,48167,2019-07-01,9.458333333333334
Galveston,48167,2019-07-02,4.375
Galveston,48167,2019-07-03,11.173913043478262
Galveston,48167,2019-07-04,12.375
Galveston,48167,2019-07-05,9.458333333333334
Galveston,48167,2019-07-06,14.708333333333334
Galveston,48167,2019-07-07,9.5
Galveston,48167,2019-07-08,6
Galveston,48167,2019-07-09,9.833333333333334
Galveston,48167,2019-07-10,9.333333333333334
Galveston,48167,2019-07-11,12.291666666666666
Galveston,48167,2019-07-12,9.75
Galveston,48167,2019-07-13,9.5
Galveston,48167,2019-07-14,10.833333333333334
Galveston,48167,2019-07-15,12.857142857142858
Galveston,48167,2019-07-16,8.083333333333334
Galveston,48167,2019-07-17,8.291666666666666
Galveston,48167,2019-07-18,5.583333333333333
Galveston,48167,2019-07-19,6.875
Galveston,48167,2019-07-20,6.458333333333333
Galveston,48167,2019-07-21,9.291666666666666
Galveston,48167,2019-07-22,8.625
Galveston,48167,2019-07-23,7.625
Galveston,48167,2019-07-24,8.833333333333334
Galveston,48167,2019-07-25,10.083333333333334
Galveston,48167,2019-07-26,9.208333333333334
Galveston,48167,2019-07-27,4.333333333333333
Galveston,48167,2019-07-28,15.666666666666666
Galveston,48167,2019-07-29,10.5
Galveston,48167,2019-07-30,8.958333333333334
Galveston,48167,2019-07-31,6.458333333333333
Galveston,48167,2019-08-01,5.904761904761905
Galveston,48167,2019-08-02,5.791666666666667
Galveston,48167,2019-08-03,5.666666666666667
Galveston,48167,2019-08-04,3.9583333333333335
Galveston,48167,2019-08-05,3.652173913043478
Galveston,48167,2019-08-06,5.708333333333333
Galveston,48167,2019-08-07,10.5
Galveston,48167,2019-08-08,11.958333333333334
Galveston,48167,2019-08-09,10.666666666666666
Galveston,48167,2019-08-10,9.5
Galveston,48167,2019-08-11,6.291666666666667
Galveston,48167,2019-08-12,5.125
Galveston,48167,2019-08-13,5.375
Galveston,48167,2019-08-14,7.578947368421052
Galveston,48167,2019-08-15,10.416666666666666
Galveston,48167,2019-08-16,7.791666666666667
Galveston,48167,2019-08-17,6.541666666666667
Galveston,48167,2019-08-18,9
Galveston,48167,2019-08-19,20.208333333333332
Galveston,48167,2019-08-20,18.416666666666668
Galveston,48167,2019-08-21,19.833333333333332
Galveston,48167,2019-08-22,6.956521739130435
Galveston,48167,2019-08-23,3.5
Galveston,48167,2019-08-24,3.5416666666666665
Galveston,48167,2019-08-25,5.166666666666667
Galveston,48167,2019-08-26,10.25
Galveston,48167,2019-08-27,6.916666666666667
Galveston,48167,2019-08-28,5.291666666666667
Galveston,48167,2019-08-29,6.708333333333333
Galveston,48167,2019-08-30,6.541666666666667
Galveston,48167,2019-08-31,8.583333333333334
Galveston,48167,2019-09-01,11.208333333333334
Galveston,48167,2019-09-02,8.416666666666666
Galveston,48167,2019-09-03,7.333333333333333
Galveston,48167,2019-09-04,7.333333333333333
Galveston,48167,2019-09-05,7.791666666666667
Galveston,48167,2019-09-06,8.708333333333334
Galveston,48167,2019-09-07,5.791666666666667
Galveston,48167,2019-09-08,6.583333333333333
Galveston,48167,2019-09-09,11.285714285714286
Galveston,48167,2019-09-10,8.291666666666666
Galveston,48167,2019-09-11,5.875
Galveston,48167,2019-09-12,6.541666666666667
Galveston,48167,2019-09-13,10.333333333333334
Galveston,48167,2019-09-14,12.329166666666667
Galveston,48167,2019-09-15,8.766666666666667
Galveston,48167,2019-09-16,4.166666666666667
Galveston,48167,2019-09-17,4.391666666666667
Galveston,48167,2019-09-18,5.416666666666667
Galveston,48167,2019-09-19,5.7
Galveston,48167,2019-09-20,7.708333333333333
Galveston,48167,2019-09-21,6.166666666666667
Galveston,48167,2019-09-22,6.375
Galveston,48167,2019-09-23,4.958333333333333
Galveston,48167,2019-09-24,4.416666666666667
Galveston,48167,2019-09-25,4.590909090909091
Galveston,48167,2019-09-26,3.8333333333333335
Galveston,48167,2019-09-27,4.75
Galveston,48167,2019-09-28,7.166666666666667
Galveston,48167,2019-09-29,7.208333333333333
Galveston,48167,2019-09-30,6.541666666666667
Galveston,48167,2019-10-01,7.636363636363637
Galveston,48167,2019-10-02,8.333333333333334
Galveston,48167,2019-10-03,7.666666666666667
Galveston,48167,2019-10-04,11.875
Galveston,48167,2019-10-05,14.541666666666666
Galveston,48167,2019-10-06,4.916666666666667
Galveston,48167,2019-10-07,6.6521739130434785
Galveston,48167,2019-10-08,8
Galveston,48167,2019-10-09,8.125
Galveston,48167,2019-10-10,4.458333333333333
Galveston,48167,2019-10-11,2.1666666666666665
Galveston,48167,2019-10-12,4.125
Galveston,48167,2019-10-13,9.333333333333334
Galveston,48167,2019-10-14,4.25
Galveston,48167,2019-10-15,4
Galveston,48167,2019-10-16,4.608695652173913
Galveston,48167,2019-10-17,7.818181818181818
Galveston,48167,2019-10-18,7.913043478260869
Galveston,48167,2019-10-19,5.666666666666667
Galveston,48167,2019-10-20,4.416666666666667
Galveston,48167,2019-10-21,4.875
Galveston,48167,2019-10-22,3.875
Galveston,48167,2019-10-23,3.6666666666666665
Galveston,48167,2019-10-24,4.333333333333333
Galveston,48167,2019-10-25,3.5416666666666665
Galveston,48167,2019-10-26,3.4583333333333335
Galveston,48167,2019-10-27,3.9166666666666665
Galveston,48167,2019-10-28,6.833333333333333
Galveston,48167,2019-10-29,9.583333333333334
Galveston,48167,2019-10-30,6.1
Galveston,48167,2019-10-31,3.25
Galveston,48167,2019-11-01,3.8333333333333335
Galveston,48167,2019-11-02,5.666666666666667
Galveston,48167,2019-11-03,6.333333333333333
Galveston,48167,2019-11-04,5.833333333333333
Galveston,48167,2019-11-05,5.541666666666667
Galveston,48167,2019-11-06,14
Galveston,48167,2019-11-07,12.416666666666666
Galveston,48167,2019-11-08,4.583333333333333
Galveston,48167,2019-11-09,6.75
Galveston,48167,2019-11-10,6.625
Galveston,48167,2019-11-11,3.7916666666666665
Galveston,48167,2019-11-12,3.7916666666666665
Galveston,48167,2019-11-13,5.666666666666667
Galveston,48167,2019-11-14,10.416666666666666
Galveston,48167,2019-11-15,9.125
Galveston,48167,2019-11-16,12.25
Galveston,48167,2019-11-17,8.166666666666666
Galveston,48167,2019-11-18,11.416666666666666
Galveston,48167,2019-11-19,9.875
Galveston,48167,2019-11-20,7.478260869565218
Galveston,48167,2019-11-21,8.041666666666666
Galveston,48167,2019-11-22,8.166666666666666
Galveston,48167,2019-11-23,6.25
Galveston,48167,2019-11-24,6.208333333333333
Galveston,48167,2019-11-25,6.375
Galveston,48167,2019-11-26,12.666666666666666
Galveston,48167,2019-11-27,8.166666666666666
Galveston,48167,2019-11-28,11.125
Galveston,48167,2019-11-29,7.291666666666667
Galveston,48167,2019-11-30,8.541666666666666
Galveston,48167,2019-12-01,3.625
Galveston,48167,2019-12-02,3.6363636363636362
Galveston,48167,2019-12-03,4.625
Galveston,48167,2019-12-04,10.291666666666666
Galveston,48167,2019-12-05,7.5
Galveston,48167,2019-12-06,7.25
Galveston,48167,2019-12-07,13.458333333333334
Galveston,48167,2019-12-08,10.5
Galveston,48167,2019-12-09,10.208333333333334
Galveston,48167,2019-12-10,2.875
Galveston,48167,2019-12-11,9.833333333333334
Galveston,48167,2019-12-12,6.208333333333333
Galveston,48167,2019-12-13,7
Galveston,48167,2019-12-14,9.708333333333334
Galveston,48167,2019-12-15,9.333333333333334
Galveston,48167,2019-12-16,9.458333333333334
Galveston,48167,2019-12-17,3.75
Galveston,48167,2019-12-18,4.208333333333333
Galveston,48167,2019-12-19,3.7083333333333335
Galveston,48167,2019-12-20,4
Galveston,48167,2019-12-21,8.666666666666666
Galveston,48167,2019-12-22,9.166666666666666
Galveston,48167,2019-12-23,10.291666666666666
Galveston,48167,2019-12-24,11.416666666666666
Galveston,48167,2019-12-25,5.5
Galveston,48167,2019-12-26,5.416666666666667
Galveston,48167,2019-12-27,5.208333333333333
Galveston,48167,2019-12-28,2.9583333333333335
Galveston,48167,2019-12-29,2.625
Galveston,48167,2019-12-30,2.5
Galveston,48167,2019-12-31,4.041666666666667
Galveston,48167,2020-01-01,5.458333333333333
Galveston,48167,2020-01-02,3.9583333333333335
Galveston,48167,2020-01-03,5.5
Galveston,48167,2020-01-04,4.333333333333333
Galveston,48167,2020-01-05,2.4583333333333335
Galveston,48167,2020-01-06,2.272727272727273
Galveston,48167,2020-01-07,4.083333333333333
Galveston,48167,2020-01-08,4.833333333333333
Galveston,48167,2020-01-09,9.541666666666666
Galveston,48167,2020-01-10,10.125
Galveston,48167,2020-01-11,4.190476190476191
Galveston,48167,2020-01-12,5.25
Galveston,48167,2020-01-13,4.909090909090909
Galveston,48167,2020-01-14,6.666666666666667
Galveston,48167,2020-01-15,6.125
Galveston,48167,2020-01-16,4.041666666666667
Galveston,48167,2020-01-17,7.75
Galveston,48167,2020-01-18,3.875
Galveston,48167,2020-01-19,2.5833333333333335
Galveston,48167,2020-01-20,3.875
Galveston,48167,2020-01-21,3.875
Galveston,48167,2020-01-22,5.958333333333333
Galveston,48167,2020-01-23,4.666666666666667
Galveston,48167,2020-01-24,5.333333333333333
Galveston,48167,2020-01-25,5.375
Galveston,48167,2020-01-26,4.75
Galveston,48167,2020-01-27,7.5
Galveston,48167,2020-01-28,5.958333333333333
Galveston,48167,2020-01-29,2.125
Galveston,48167,2020-01-30,6.208333333333333
Galveston,48167,2020-01-31,6.75
Galveston,48167,2020-02-01,8.125
Galveston,48167,2020-02-02,6.916666666666667
Galveston,48167,2020-02-03,6.958333333333333
Galveston,48167,2020-02-04,15.291666666666666
Galveston,48167,2020-02-05,9.458333333333334
Galveston,48167,2020-02-06,4.625
Galveston,48167,2020-02-07,5.833333333333333
Galveston,48167,2020-02-08,6.916666666666667
Galveston,48167,2020-02-09,8.583333333333334
Galveston,48167,2020-02-10,9.875
Galveston,48167,2020-02-11,7.083333333333333
Galveston,48167,2020-02-12,4.714285714285714
Galveston,48167,2020-02-13,3.625
Galveston,48167,2020-02-14,5.25
Galveston,48167,2020-02-15,5.875
Galveston,48167,2020-02-16,7.458333333333333
Galveston,48167,2020-02-17,7.958333333333333
Galveston,48167,2020-02-18,8.5
Galveston,48167,2020-02-19,6.125
Galveston,48167,2020-02-20,3.7916666666666665
Galveston,48167,2020-02-21,5.625
Galveston,48167,2020-02-22,7.458333333333333
Galveston,48167,2020-02-23,5.5
Galveston,48167,2020-02-24,5.625
Galveston,48167,2020-02-25,7.041666666666667
Galveston,48167,2020-02-26,2.9583333333333335
Galveston,48167,2020-02-27,4.333333333333333
Galveston,48167,2020-02-28,6.375
Galveston,48167,2020-02-29,6.166666666666667
Galveston,48167,2020-03-01,7.208333333333333
Galveston,48167,2020-03-02,9.291666666666666
Galveston,48167,2020-03-03,8.333333333333334
Galveston,48167,2020-03-04,5.833333333333333
Galveston,48167,2020-03-05,4.571428571428571
Galveston,48167,2020-03-06,8.083333333333334
Galveston,48167,2020-03-07,5.625
Galveston,48167,2020-03-08,6.416666666666667
Galveston,48167,2020-03-09,7.25
Galveston,48167,2020-03-10,5.181818181818182
Galveston,48167,2020-03-11,NA
Galveston,48167,2020-03-12,NA
Galveston,48167,2020-03-13,NA
Galveston,48167,2020-03-14,NA
Galveston,48167,2020-03-15,NA
Galveston,48167,2020-03-16,NA
Galveston,48167,2020-03-17,NA
Galveston,48167,2020-03-18,NA
Galveston,48167,2020-03-19,NA
Galveston,48167,2020-03-20,NA
Galveston,48167,2020-03-21,NA
Galveston,48167,2020-03-22,NA
Galveston,48167,2020-03-23,NA
Galveston,48167,2020-03-24,11.636363636363637
Galveston,48167,2020-03-25,13.875
Galveston,48167,2020-03-26,13.25
Galveston,48167,2020-03-27,11
Galveston,48167,2020-03-28,9.458333333333334
Galveston,48167,2020-03-29,4.875
Galveston,48167,2020-03-30,12.541666666666666
Galveston,48167,2020-03-31,7.916666666666667
Galveston,48167,2020-04-01,4.625
Galveston,48167,2020-04-02,5.5
Galveston,48167,2020-04-03,8.5
Galveston,48167,2020-04-04,8.375
Galveston,48167,2020-04-05,12.958333333333334
Galveston,48167,2020-04-06,9.25
Galveston,48167,2020-04-07,NA
Galveston,48167,2020-04-08,NA
Galveston,48167,2020-04-09,NA
Galveston,48167,2020-04-10,7.266666666666667
Galveston,48167,2020-04-11,9.541666666666666
Galveston,48167,2020-04-12,20.083333333333332
Galveston,48167,2020-04-13,5.416666666666667
Galveston,48167,2020-04-14,5.166666666666667
Galveston,48167,2020-04-15,4.708333333333333
Galveston,48167,2020-04-16,6.625
Galveston,48167,2020-04-17,9.708333333333334
Galveston,48167,2020-04-18,10.875
Galveston,48167,2020-04-19,15.458333333333334
Galveston,48167,2020-04-20,10.083333333333334
Galveston,48167,2020-04-21,7.708333333333333
Galveston,48167,2020-04-22,16.125
Galveston,48167,2020-04-23,28.923076923076923
Galveston,48167,2020-04-24,NA
Galveston,48167,2020-04-25,NA
Galveston,48167,2020-04-26,NA
Galveston,48167,2020-04-27,6.833333333333333
Galveston,48167,2020-04-28,11.041666666666666
Galveston,48167,2020-04-29,7
Galveston,48167,2020-04-30,4.166666666666667
Galveston,48167,2020-05-01,3.875
Galveston,48167,2020-05-02,4
Galveston,48167,2020-05-03,4
Galveston,48167,2020-05-04,5.875
Galveston,48167,2020-05-05,NA
Galveston,48167,2020-05-06,NA
Galveston,48167,2020-05-07,NA
Galveston,48167,2020-05-08,10.214285714285714
Galveston,48167,2020-05-09,4.291666666666667
Galveston,48167,2020-05-10,6.166666666666667
Galveston,48167,2020-05-11,6.125
Galveston,48167,2020-05-12,5.956521739130435
Galveston,48167,2020-05-13,6.166666666666667
Galveston,48167,2020-05-14,7.333333333333333
Galveston,48167,2020-05-15,7.041666666666667
Galveston,48167,2020-05-16,4
Galveston,48167,2020-05-17,3.375
Galveston,48167,2020-05-18,5.541666666666667
Galveston,48167,2020-05-19,5.875
Galveston,48167,2020-05-20,10.625
Galveston,48167,2020-05-21,6.208333333333333
Galveston,48167,2020-05-22,13.25
Galveston,48167,2020-05-23,10.291666666666666
Galveston,48167,2020-05-24,6.791666666666667
Galveston,48167,2020-05-25,3.142857142857143
Galveston,48167,2020-05-26,3.1666666666666665
Galveston,48167,2020-05-27,3.1666666666666665
Galveston,48167,2020-05-28,3.9583333333333335
Galveston,48167,2020-05-29,6.875
Galveston,48167,2020-05-30,8.833333333333334
Galveston,48167,2020-05-31,8
Galveston,48167,2020-06-01,11.875
Galveston,48167,2020-06-02,10.291666666666666
Galveston,48167,2020-06-03,5.041666666666667
Galveston,48167,2020-06-04,7.136363636363637
Galveston,48167,2020-06-05,4.875
Galveston,48167,2020-06-06,6.875
Galveston,48167,2020-06-07,4.916666666666667
Galveston,48167,2020-06-08,6.666666666666667
Galveston,48167,2020-06-09,15.458333333333334
Galveston,48167,2020-06-10,7.458333333333333
Galveston,48167,2020-06-11,5.875
Galveston,48167,2020-06-12,8.80952380952381
Galveston,48167,2020-06-13,8.583333333333334
Galveston,48167,2020-06-14,9
Galveston,48167,2020-06-15,5.083333333333333
Galveston,48167,2020-06-16,7.666666666666667
Galveston,48167,2020-06-17,6.833333333333333
Galveston,48167,2020-06-18,6.666666666666667
Galveston,48167,2020-06-19,3.8333333333333335
Galveston,48167,2020-06-20,3.875
Galveston,48167,2020-06-21,3.6666666666666665
Galveston,48167,2020-06-22,5.958333333333333
Galveston,48167,2020-06-23,7.444444444444445
Galveston,48167,2020-06-24,5.875
Galveston,48167,2020-06-25,30.708333333333332
Galveston,48167,2020-06-26,50.958333333333336
Galveston,48167,2020-06-27,30.125
Galveston,48167,2020-06-28,16.25
Galveston,48167,2020-06-29,20.541666666666668
Galveston,48167,2020-06-30,28.416666666666668
Galveston,48167,2020-07-01,30.833333333333332
Galveston,48167,2020-07-02,33.458333333333336
Galveston,48167,2020-07-03,22.75
Galveston,48167,2020-07-04,14.083333333333334
Galveston,48167,2020-07-05,8.541666666666666
Galveston,48167,2020-07-06,10.375
Galveston,48167,2020-07-07,20.958333333333332
Galveston,48167,2020-07-08,23.625
Galveston,48167,2020-07-09,16.666666666666668
Galveston,48167,2020-07-10,8.375
Galveston,48167,2020-07-11,10.125
Galveston,48167,2020-07-12,11.625
Galveston,48167,2020-07-13,11.791666666666666
Galveston,48167,2020-07-14,20.26086956521739
Galveston,48167,2020-07-15,17.75
Galveston,48167,2020-07-16,20.25
Galveston,48167,2020-07-17,14.125
Galveston,48167,2020-07-18,9.208333333333334
Galveston,48167,2020-07-19,4.285714285714286
Galveston,48167,2020-07-20,3.0416666666666665
Galveston,48167,2020-07-21,2.263157894736842
Galveston,48167,2020-07-22,3.4285714285714284
Galveston,48167,2020-07-23,4.2272727272727275
Galveston,48167,2020-07-24,4.375
Galveston,48167,2020-07-25,6.25
Galveston,48167,2020-07-26,NA
Galveston,48167,2020-07-27,NA
Galveston,48167,2020-07-28,NA
Galveston,48167,2020-07-29,NA
Galveston,48167,2020-07-30,NA
Galveston,48167,2020-07-31,6.666666666666667
Galveston,48167,2020-08-01,3.9166666666666665
Galveston,48167,2020-08-02,6.75
Galveston,48167,2020-08-03,5.958333333333333
Galveston,48167,2020-08-04,5.190476190476191
Galveston,48167,2020-08-05,5.916666666666667
Galveston,48167,2020-08-06,9.458333333333334
Galveston,48167,2020-08-07,9.458333333333334
Galveston,48167,2020-08-08,5.708333333333333
Galveston,48167,2020-08-09,19.458333333333332
Galveston,48167,2020-08-10,9.041666666666666
Galveston,48167,2020-08-11,8.291666666666666
Galveston,48167,2020-08-12,9.875
Galveston,48167,2020-08-13,7.541666666666667
Galveston,48167,2020-08-14,4.916666666666667
Galveston,48167,2020-08-15,3.9166666666666665
Galveston,48167,2020-08-16,4.541666666666667
Galveston,48167,2020-08-17,8.166666666666666
Galveston,48167,2020-08-18,10.666666666666666
Galveston,48167,2020-08-19,16.791666666666668
Galveston,48167,2020-08-20,10.125
Galveston,48167,2020-08-21,9.708333333333334
Galveston,48167,2020-08-22,10.333333333333334
Galveston,48167,2020-08-23,9.583333333333334
Galveston,48167,2020-08-24,7.083333333333333
Galveston,48167,2020-08-25,8.125
Galveston,48167,2020-08-26,NA
Galveston,48167,2020-08-27,NA
Galveston,48167,2020-08-28,11.3
Galveston,48167,2020-08-29,5.041666666666667
Galveston,48167,2020-08-30,8.833333333333334
Galveston,48167,2020-08-31,14.25
Galveston,48167,2020-09-01,29.958333333333332
