county,fips,date_local,ozone_avg
Kaufman,48257,2019-09-17,38
Kaufman,48257,2019-09-18,37
Kaufman,48257,2019-09-19,22
Kaufman,48257,2019-09-20,32
Kaufman,48257,2019-09-21,38
Kaufman,48257,2019-09-22,35
Kaufman,48257,2019-09-23,36
Kaufman,48257,2019-09-24,37
Kaufman,48257,2019-09-25,40
Kaufman,48257,2019-09-26,43
Kaufman,48257,2019-09-27,40
Kaufman,48257,2019-09-28,38
Kaufman,48257,2019-09-29,36
Kaufman,48257,2019-09-30,29
Kaufman,48257,2019-10-01,39
Kaufman,48257,2019-10-02,45
Kaufman,48257,2019-10-03,51
Kaufman,48257,2019-10-04,48
Kaufman,48257,2019-10-05,55
Kaufman,48257,2019-10-06,59
Kaufman,48257,2019-10-07,38
Kaufman,48257,2019-10-08,46
Kaufman,48257,2019-10-09,58
Kaufman,48257,2019-10-10,41
Kaufman,48257,2019-10-11,33
Kaufman,48257,2019-10-12,42
Kaufman,48257,2019-10-13,45
Kaufman,48257,2019-10-14,23
Kaufman,48257,2019-10-15,16
Kaufman,48257,2019-10-16,42
Kaufman,48257,2019-10-17,37
Kaufman,48257,2019-10-18,43
Kaufman,48257,2019-10-19,59
Kaufman,48257,2019-10-20,47
Kaufman,48257,2019-10-21,41
Kaufman,48257,2019-10-22,41
Kaufman,48257,2019-10-23,49
Kaufman,48257,2019-10-24,41
Kaufman,48257,2019-10-25,14
Kaufman,48257,2019-10-26,45
Kaufman,48257,2019-10-27,51
Kaufman,48257,2019-10-28,31
Kaufman,48257,2019-10-29,7
Kaufman,48257,2019-10-30,17
Kaufman,48257,2019-10-31,33
Kaufman,48257,2019-11-01,37
Kaufman,48257,2019-11-02,39
Kaufman,48257,2019-11-03,49
Kaufman,48257,2019-11-04,49
Kaufman,48257,2019-11-05,24
Kaufman,48257,2019-11-06,41
Kaufman,48257,2019-11-07,34
Kaufman,48257,2019-11-08,27
Kaufman,48257,2019-11-09,36
Kaufman,48257,2019-11-10,49
Kaufman,48257,2019-11-11,33
Kaufman,48257,2019-11-12,32
Kaufman,48257,2019-11-13,33
Kaufman,48257,2019-11-14,37
Kaufman,48257,2019-11-15,40
Kaufman,48257,2019-11-16,44
Kaufman,48257,2019-11-17,56
Kaufman,48257,2019-11-18,42
Kaufman,48257,2019-11-19,49
Kaufman,48257,2019-11-20,48
Kaufman,48257,2019-11-21,33
Kaufman,48257,2019-11-22,10
Kaufman,48257,2019-11-23,21
Kaufman,48257,2019-11-24,42
Kaufman,48257,2019-11-25,45
Kaufman,48257,2019-11-26,21
Kaufman,48257,2019-11-27,34
Kaufman,48257,2019-11-28,25
Kaufman,48257,2019-11-29,16
Kaufman,48257,2019-11-30,36
Kaufman,48257,2019-12-01,35
Kaufman,48257,2019-12-02,36
Kaufman,48257,2019-12-03,41
Kaufman,48257,2019-12-04,34
Kaufman,48257,2019-12-05,43
Kaufman,48257,2019-12-06,39
Kaufman,48257,2019-12-07,37
Kaufman,48257,2019-12-08,48
Kaufman,48257,2019-12-09,32
Kaufman,48257,2019-12-10,21
Kaufman,48257,2019-12-11,31
Kaufman,48257,2019-12-12,35
Kaufman,48257,2019-12-13,26
Kaufman,48257,2019-12-14,37
Kaufman,48257,2019-12-15,37
Kaufman,48257,2019-12-16,18
Kaufman,48257,2019-12-17,36
Kaufman,48257,2019-12-18,36
Kaufman,48257,2019-12-19,40
Kaufman,48257,2019-12-20,31
Kaufman,48257,2019-12-21,32
Kaufman,48257,2019-12-22,39
Kaufman,48257,2019-12-23,38
Kaufman,48257,2019-12-24,50
Kaufman,48257,2019-12-25,48
Kaufman,48257,2019-12-26,25
Kaufman,48257,2019-12-27,35
Kaufman,48257,2019-12-28,25
Kaufman,48257,2019-12-29,22
Kaufman,48257,2019-12-30,34
Kaufman,48257,2019-12-31,32
Kaufman,48257,2020-01-01,31
Kaufman,48257,2020-01-02,26
Kaufman,48257,2020-01-03,28
Kaufman,48257,2020-01-04,36
Kaufman,48257,2020-01-05,40
Kaufman,48257,2020-01-06,33
Kaufman,48257,2020-01-07,36
Kaufman,48257,2020-01-08,47
Kaufman,48257,2020-01-09,36
Kaufman,48257,2020-01-10,32
Kaufman,48257,2020-01-11,24
Kaufman,48257,2020-01-12,24
Kaufman,48257,2020-01-13,29
Kaufman,48257,2020-01-14,25
Kaufman,48257,2020-01-15,17
Kaufman,48257,2020-01-16,20
Kaufman,48257,2020-01-17,16
Kaufman,48257,2020-01-18,31
Kaufman,48257,2020-01-19,38
Kaufman,48257,2020-01-20,38
Kaufman,48257,2020-01-21,30
Kaufman,48257,2020-01-22,27
Kaufman,48257,2020-01-23,26
Kaufman,48257,2020-01-24,32
Kaufman,48257,2020-01-25,42
Kaufman,48257,2020-01-26,30
Kaufman,48257,2020-01-27,23
Kaufman,48257,2020-01-28,32
Kaufman,48257,2020-01-29,25
Kaufman,48257,2020-01-30,20
Kaufman,48257,2020-01-31,26
Kaufman,48257,2020-02-01,34
Kaufman,48257,2020-02-02,42
Kaufman,48257,2020-02-03,36
Kaufman,48257,2020-02-04,25
Kaufman,48257,2020-02-05,21
Kaufman,48257,2020-02-06,37
Kaufman,48257,2020-02-07,33
Kaufman,48257,2020-02-08,40
Kaufman,48257,2020-02-09,31
Kaufman,48257,2020-02-10,17
Kaufman,48257,2020-02-11,22
Kaufman,48257,2020-02-12,24
Kaufman,48257,2020-02-13,27
Kaufman,48257,2020-02-14,33
Kaufman,48257,2020-02-15,39
Kaufman,48257,2020-02-16,42
Kaufman,48257,2020-02-17,26
Kaufman,48257,2020-02-18,29
Kaufman,48257,2020-02-19,26
Kaufman,48257,2020-02-20,36
Kaufman,48257,2020-02-21,38
Kaufman,48257,2020-02-22,37
Kaufman,48257,2020-02-23,33
Kaufman,48257,2020-02-24,40
Kaufman,48257,2020-02-25,39
Kaufman,48257,2020-02-26,38
Kaufman,48257,2020-02-27,42
Kaufman,48257,2020-02-28,40
Kaufman,48257,2020-02-29,55
Kaufman,48257,2020-03-01,41
Kaufman,48257,2020-03-02,30
Kaufman,48257,2020-03-03,22
Kaufman,48257,2020-03-04,36
Kaufman,48257,2020-03-05,44
Kaufman,48257,2020-03-06,42
Kaufman,48257,2020-03-07,38
Kaufman,48257,2020-03-08,44
Kaufman,48257,2020-03-09,37
Kaufman,48257,2020-03-10,33
Kaufman,48257,2020-03-11,36
Kaufman,48257,2020-03-12,34
Kaufman,48257,2020-03-13,24
Kaufman,48257,2020-03-14,21
Kaufman,48257,2020-03-15,15
Kaufman,48257,2020-03-16,17
Kaufman,48257,2020-03-17,22
Kaufman,48257,2020-03-18,28
Kaufman,48257,2020-03-19,30
Kaufman,48257,2020-03-20,23
Kaufman,48257,2020-03-21,23
Kaufman,48257,2020-03-22,17
Kaufman,48257,2020-03-23,14
Kaufman,48257,2020-03-24,51
Kaufman,48257,2020-03-25,54
Kaufman,48257,2020-03-26,36
Kaufman,48257,2020-03-27,36
Kaufman,48257,2020-03-28,44
Kaufman,48257,2020-03-29,40
Kaufman,48257,2020-03-30,36
Kaufman,48257,2020-03-31,43
Kaufman,48257,2020-04-01,41
Kaufman,48257,2020-04-02,41
Kaufman,48257,2020-04-03,33
Kaufman,48257,2020-04-04,10
Kaufman,48257,2020-04-05,30
Kaufman,48257,2020-04-06,28
Kaufman,48257,2020-04-07,33
Kaufman,48257,2020-04-08,40
Kaufman,48257,2020-04-09,36
Kaufman,48257,2020-04-10,48
Kaufman,48257,2020-04-11,36
Kaufman,48257,2020-04-12,47
Kaufman,48257,2020-04-13,40
Kaufman,48257,2020-04-14,35
Kaufman,48257,2020-04-15,42
Kaufman,48257,2020-04-16,44
Kaufman,48257,2020-04-17,34
Kaufman,48257,2020-04-18,32
Kaufman,48257,2020-04-19,26
Kaufman,48257,2020-04-20,29
Kaufman,48257,2020-04-21,47
Kaufman,48257,2020-04-22,35
Kaufman,48257,2020-04-23,53
Kaufman,48257,2020-04-24,69
Kaufman,48257,2020-04-25,48
Kaufman,48257,2020-04-26,53
Kaufman,48257,2020-04-27,66
Kaufman,48257,2020-04-28,44
Kaufman,48257,2020-04-29,54
Kaufman,48257,2020-04-30,67
Kaufman,48257,2020-05-01,66
Kaufman,48257,2020-05-02,52
Kaufman,48257,2020-05-03,46
Kaufman,48257,2020-05-04,45
Kaufman,48257,2020-05-05,48
Kaufman,48257,2020-05-06,55
Kaufman,48257,2020-05-07,61
Kaufman,48257,2020-05-08,42
Kaufman,48257,2020-05-09,49
Kaufman,48257,2020-05-10,50
Kaufman,48257,2020-05-11,50
Kaufman,48257,2020-05-12,43
Kaufman,48257,2020-05-13,47
Kaufman,48257,2020-05-14,37
Kaufman,48257,2020-05-15,42
Kaufman,48257,2020-05-16,31
Kaufman,48257,2020-05-17,48
Kaufman,48257,2020-05-18,57
Kaufman,48257,2020-05-19,55
Kaufman,48257,2020-05-20,46
Kaufman,48257,2020-05-21,37
Kaufman,48257,2020-05-22,38
Kaufman,48257,2020-05-23,43
Kaufman,48257,2020-05-24,31
Kaufman,48257,2020-05-25,39
Kaufman,48257,2020-05-26,40
Kaufman,48257,2020-05-27,50
Kaufman,48257,2020-05-28,50
Kaufman,48257,2020-05-29,53
Kaufman,48257,2020-05-30,53
Kaufman,48257,2020-05-31,53
Kaufman,48257,2020-06-01,56
Kaufman,48257,2020-06-02,49
Kaufman,48257,2020-06-03,48
Kaufman,48257,2020-06-04,38
Kaufman,48257,2020-06-05,38
Kaufman,48257,2020-06-06,44
Kaufman,48257,2020-06-07,43
Kaufman,48257,2020-06-08,63
Kaufman,48257,2020-06-09,60
Kaufman,48257,2020-06-10,48
Kaufman,48257,2020-06-11,50
Kaufman,48257,2020-06-12,55
Kaufman,48257,2020-06-13,65
Kaufman,48257,2020-06-14,60
Kaufman,48257,2020-06-15,51
Kaufman,48257,2020-06-16,54
Kaufman,48257,2020-06-17,58
Kaufman,48257,2020-06-18,54
Kaufman,48257,2020-06-19,41
Kaufman,48257,2020-06-20,48
Kaufman,48257,2020-06-21,36
Kaufman,48257,2020-06-22,35
Kaufman,48257,2020-06-23,35
Kaufman,48257,2020-06-24,42
Kaufman,48257,2020-06-25,43
Kaufman,48257,2020-06-26,24
Kaufman,48257,2020-06-27,25
Kaufman,48257,2020-06-28,23
Kaufman,48257,2020-06-29,30
Kaufman,48257,2020-06-30,28
Kaufman,48257,2020-07-01,30
Kaufman,48257,2020-07-02,32
Kaufman,48257,2020-07-03,38
Kaufman,48257,2020-07-04,46
Kaufman,48257,2020-07-05,44
Kaufman,48257,2020-07-06,36
Kaufman,48257,2020-07-07,30
Kaufman,48257,2020-07-08,NA
Kaufman,48257,2020-07-09,NA
Kaufman,48257,2020-07-10,NA
Kaufman,48257,2020-07-11,31
Kaufman,48257,2020-07-12,46
Kaufman,48257,2020-07-13,37
Kaufman,48257,2020-07-14,34
Kaufman,48257,2020-07-15,34
Kaufman,48257,2020-07-16,33
Kaufman,48257,2020-07-17,38
Kaufman,48257,2020-07-18,34
Kaufman,48257,2020-07-19,34
Kaufman,48257,2020-07-20,39
Kaufman,48257,2020-07-21,33
Kaufman,48257,2020-07-22,34
Kaufman,48257,2020-07-23,41
Kaufman,48257,2020-07-24,34
Kaufman,48257,2020-07-25,31
Kaufman,48257,2020-07-26,24
Kaufman,48257,2020-07-27,36
Kaufman,48257,2020-07-28,32
Kaufman,48257,2020-07-29,40
Kaufman,48257,2020-07-30,39
Kaufman,48257,2020-07-31,52
Kaufman,48257,2020-08-01,53
Kaufman,48257,2020-08-02,64
Kaufman,48257,2020-08-03,51
Kaufman,48257,2020-08-04,54
Kaufman,48257,2020-08-05,49
Kaufman,48257,2020-08-06,48
Kaufman,48257,2020-08-07,47
Kaufman,48257,2020-08-08,49
Kaufman,48257,2020-08-09,29
Kaufman,48257,2020-08-10,28
Kaufman,48257,2020-08-11,27
Kaufman,48257,2020-08-12,33
Kaufman,48257,2020-08-13,33
Kaufman,48257,2020-08-14,37
Kaufman,48257,2020-08-15,37
Kaufman,48257,2020-08-16,43
Kaufman,48257,2020-08-17,61
Kaufman,48257,2020-08-18,45
Kaufman,48257,2020-08-19,40
Kaufman,48257,2020-08-20,44
Kaufman,48257,2020-08-21,48
Kaufman,48257,2020-08-22,48
Kaufman,48257,2020-08-23,48
Kaufman,48257,2020-08-24,44
Kaufman,48257,2020-08-25,35
Kaufman,48257,2020-08-26,24
Kaufman,48257,2020-08-27,31
Kaufman,48257,2020-08-28,42
Kaufman,48257,2020-08-29,40
Kaufman,48257,2020-08-30,31
Kaufman,48257,2020-08-31,29
Kaufman,48257,2020-09-01,31
Kaufman,48257,2020-09-02,30
Kaufman,48257,2020-09-03,37
Kaufman,48257,2020-09-04,30
Kaufman,48257,2020-09-05,27
Kaufman,48257,2020-09-06,36
Kaufman,48257,2020-09-07,40
Kaufman,48257,2020-09-08,30
Kaufman,48257,2020-09-09,25
Kaufman,48257,2020-09-10,12
Kaufman,48257,2020-09-11,29
Kaufman,48257,2020-09-12,33
Kaufman,48257,2020-09-13,24
Kaufman,48257,2020-09-14,32
Kaufman,48257,2020-09-15,35
Kaufman,48257,2020-09-16,37
Kaufman,48257,2020-09-17,27
Kaufman,48257,2020-09-18,38
Kaufman,48257,2020-09-19,38
Kaufman,48257,2020-09-20,35
Kaufman,48257,2020-09-21,24
Kaufman,48257,2020-09-22,13
Kaufman,48257,2020-09-23,20
Kaufman,48257,2020-09-24,24
Kaufman,48257,2020-09-25,29
Kaufman,48257,2020-09-26,41
Kaufman,48257,2020-09-27,30
Kaufman,48257,2020-09-28,32
Kaufman,48257,2020-09-29,38
Kaufman,48257,2020-09-30,46
Kaufman,48257,2020-10-01,36
Kaufman,48257,2020-10-02,32
Kaufman,48257,2020-10-03,43
Kaufman,48257,2020-10-04,33
Kaufman,48257,2020-10-05,32
Kaufman,48257,2020-10-06,46
Kaufman,48257,2020-10-07,44
Kaufman,48257,2020-10-08,36
Kaufman,48257,2020-10-09,20
Kaufman,48257,2020-10-10,26
Kaufman,48257,2020-10-11,41
Kaufman,48257,2020-10-12,39
Kaufman,48257,2020-10-13,42
Kaufman,48257,2020-10-14,49
Kaufman,48257,2020-10-15,33
Kaufman,48257,2020-10-16,35
Kaufman,48257,2020-10-17,33
Kaufman,48257,2020-10-18,35
Kaufman,48257,2020-10-19,14
Kaufman,48257,2020-10-20,31
Kaufman,48257,2020-10-21,30
Kaufman,48257,2020-10-22,31
Kaufman,48257,2020-10-23,19
Kaufman,48257,2020-10-24,23
Kaufman,48257,2020-10-25,11
Kaufman,48257,2020-10-26,6
Kaufman,48257,2020-10-27,8
Kaufman,48257,2020-10-28,8
Kaufman,48257,2020-10-29,25
Kaufman,48257,2020-10-30,26
Kaufman,48257,2020-10-31,31
Kaufman,48257,2020-11-01,33
Kaufman,48257,2020-11-02,30
Kaufman,48257,2020-11-03,41
Kaufman,48257,2020-11-04,41
Kaufman,48257,2020-11-05,33
Kaufman,48257,2020-11-06,39
Kaufman,48257,2020-11-07,34
Kaufman,48257,2020-11-08,25
Kaufman,48257,2020-11-09,25
Kaufman,48257,2020-11-10,29
Kaufman,48257,2020-11-11,30
Kaufman,48257,2020-11-12,34
Kaufman,48257,2020-11-13,30
Kaufman,48257,2020-11-14,25
Kaufman,48257,2020-11-15,33
Kaufman,48257,2020-11-16,31
Kaufman,48257,2020-11-17,41
Kaufman,48257,2020-11-18,37
Kaufman,48257,2020-11-19,38
Kaufman,48257,2020-11-20,30
Kaufman,48257,2020-11-21,27
Kaufman,48257,2020-11-22,17
Kaufman,48257,2020-11-23,23
Kaufman,48257,2020-11-24,24
Kaufman,48257,2020-11-25,27
Kaufman,48257,2020-11-26,33
Kaufman,48257,2020-11-27,27
Kaufman,48257,2020-11-28,24
Kaufman,48257,2020-11-29,25
Kaufman,48257,2020-11-30,28
Kaufman,48257,2020-12-01,30
Kaufman,48257,2020-12-02,27
Kaufman,48257,2020-12-03,15
Kaufman,48257,2020-12-04,22
Kaufman,48257,2020-12-05,28
Kaufman,48257,2020-12-06,30
Kaufman,48257,2020-12-07,31
Kaufman,48257,2020-12-08,28
Kaufman,48257,2020-12-09,46
Kaufman,48257,2020-12-10,45
Kaufman,48257,2020-12-11,21
Kaufman,48257,2020-12-12,20
Kaufman,48257,2020-12-13,13
Kaufman,48257,2020-12-14,22
Kaufman,48257,2020-12-15,10
Kaufman,48257,2020-12-16,19
Kaufman,48257,2020-12-17,24
Kaufman,48257,2020-12-18,31
Kaufman,48257,2020-12-19,17
Kaufman,48257,2020-12-20,27
Kaufman,48257,2020-12-21,35
Kaufman,48257,2020-12-22,45
Kaufman,48257,2020-12-23,30
Kaufman,48257,2020-12-24,30
Kaufman,48257,2020-12-25,29
Kaufman,48257,2020-12-26,35
Kaufman,48257,2020-12-27,33
Kaufman,48257,2020-12-28,25
Kaufman,48257,2020-12-29,34
Kaufman,48257,2020-12-30,23
Kaufman,48257,2020-12-31,25
Kaufman,48257,2021-01-01,21
Kaufman,48257,2021-01-02,28
Kaufman,48257,2021-01-03,36
Kaufman,48257,2021-01-04,37
Kaufman,48257,2021-01-05,34
Kaufman,48257,2021-01-06,33
Kaufman,48257,2021-01-07,26
Kaufman,48257,2021-01-08,25
Kaufman,48257,2021-01-09,26
Kaufman,48257,2021-01-10,16
Kaufman,48257,2021-01-11,24
Kaufman,48257,2021-01-12,29
Kaufman,48257,2021-01-13,30
Kaufman,48257,2021-01-14,33
Kaufman,48257,2021-01-15,32
Kaufman,48257,2021-01-16,27
Kaufman,48257,2021-01-17,32
Kaufman,48257,2021-01-18,38
Kaufman,48257,2021-01-19,30
Kaufman,48257,2021-01-20,20
Kaufman,48257,2021-01-21,5
Kaufman,48257,2021-01-22,7
Kaufman,48257,2021-01-23,14
Kaufman,48257,2021-01-24,6
Kaufman,48257,2021-01-25,NA
Kaufman,48257,2021-01-26,NA
Kaufman,48257,2021-01-27,24
Kaufman,48257,2021-01-28,24
Kaufman,48257,2021-01-29,35
Kaufman,48257,2021-01-30,37
Kaufman,48257,2021-01-31,29
Kaufman,48257,2021-02-01,32
Kaufman,48257,2021-02-02,35
Kaufman,48257,2021-02-03,46
Kaufman,48257,2021-02-04,28
Kaufman,48257,2021-02-05,32
Kaufman,48257,2021-02-06,25
Kaufman,48257,2021-02-07,31
Kaufman,48257,2021-02-08,32
Kaufman,48257,2021-02-09,9
Kaufman,48257,2021-02-10,14
Kaufman,48257,2021-02-11,20
Kaufman,48257,2021-02-12,23
Kaufman,48257,2021-02-13,26
Kaufman,48257,2021-02-14,27
Kaufman,48257,2021-02-15,28
Kaufman,48257,2021-02-16,34
Kaufman,48257,2021-02-17,31
Kaufman,48257,2021-02-18,39
Kaufman,48257,2021-02-19,36
Kaufman,48257,2021-02-20,40
Kaufman,48257,2021-02-21,34
Kaufman,48257,2021-02-22,35
Kaufman,48257,2021-02-23,41
Kaufman,48257,2021-02-24,45
Kaufman,48257,2021-02-25,27
Kaufman,48257,2021-02-26,23
Kaufman,48257,2021-02-27,21
Kaufman,48257,2021-02-28,17
Kaufman,48257,2021-03-01,28
Kaufman,48257,2021-03-02,38
Kaufman,48257,2021-03-03,41
Kaufman,48257,2021-03-04,57
Kaufman,48257,2021-03-05,36
Kaufman,48257,2021-03-06,39
Kaufman,48257,2021-03-07,44
Kaufman,48257,2021-03-08,51
Kaufman,48257,2021-03-09,44
Kaufman,48257,2021-03-10,40
Kaufman,48257,2021-03-11,34
Kaufman,48257,2021-03-12,32
Kaufman,48257,2021-03-13,33
Kaufman,48257,2021-03-14,33
Kaufman,48257,2021-03-15,45
Kaufman,48257,2021-03-16,28
Kaufman,48257,2021-03-17,41
Kaufman,48257,2021-03-18,37
Kaufman,48257,2021-03-19,39
Kaufman,48257,2021-03-20,43
Kaufman,48257,2021-03-21,39
Kaufman,48257,2021-03-22,38
Kaufman,48257,2021-03-23,42
Kaufman,48257,2021-03-24,42
Kaufman,48257,2021-03-25,39
Kaufman,48257,2021-03-26,52
Kaufman,48257,2021-03-27,33
Kaufman,48257,2021-03-28,45
Kaufman,48257,2021-03-29,53
Kaufman,48257,2021-03-30,38
Kaufman,48257,2021-03-31,44
Kaufman,48257,2021-04-01,54
Kaufman,48257,2021-04-02,49
Kaufman,48257,2021-04-03,50
Kaufman,48257,2021-04-04,43
Kaufman,48257,2021-04-05,40
Kaufman,48257,2021-04-06,34
Kaufman,48257,2021-04-07,45
Kaufman,48257,2021-04-08,53
Kaufman,48257,2021-04-09,33
Kaufman,48257,2021-04-10,45
Kaufman,48257,2021-04-11,48
Kaufman,48257,2021-04-12,53
Kaufman,48257,2021-04-13,48
Kaufman,48257,2021-04-14,31
Kaufman,48257,2021-04-15,33
Kaufman,48257,2021-04-16,24
Kaufman,48257,2021-04-17,31
Kaufman,48257,2021-04-18,39
Kaufman,48257,2021-04-19,50
Kaufman,48257,2021-04-20,37
Kaufman,48257,2021-04-21,42
Kaufman,48257,2021-04-22,44
Kaufman,48257,2021-04-23,39
Kaufman,48257,2021-04-24,41
Kaufman,48257,2021-04-25,41
Kaufman,48257,2021-04-26,51
Kaufman,48257,2021-04-27,29
Kaufman,48257,2021-04-28,25
Kaufman,48257,2021-04-29,24
Kaufman,48257,2021-04-30,21
Kaufman,48257,2021-05-01,23
Kaufman,48257,2021-05-02,36
Kaufman,48257,2021-05-03,41
Kaufman,48257,2021-05-04,36
Kaufman,48257,2021-05-05,42
Kaufman,48257,2021-05-06,49
Kaufman,48257,2021-05-07,52
Kaufman,48257,2021-05-08,39
Kaufman,48257,2021-05-09,30
Kaufman,48257,2021-05-10,24
Kaufman,48257,2021-05-11,19
Kaufman,48257,2021-05-12,27
Kaufman,48257,2021-05-13,42
Kaufman,48257,2021-05-14,40
Kaufman,48257,2021-05-15,46
Kaufman,48257,2021-05-16,29
Kaufman,48257,2021-05-17,39
Kaufman,48257,2021-05-18,43
Kaufman,48257,2021-05-19,48
Kaufman,48257,2021-05-20,36
Kaufman,48257,2021-05-21,32
Kaufman,48257,2021-05-22,29
Kaufman,48257,2021-05-23,35
Kaufman,48257,2021-05-24,33
Kaufman,48257,2021-05-25,43
Kaufman,48257,2021-05-26,32
Kaufman,48257,2021-05-27,27
Kaufman,48257,2021-05-28,38
Kaufman,48257,2021-05-29,32
Kaufman,48257,2021-05-30,34
Kaufman,48257,2021-05-31,34
Kaufman,48257,2021-06-01,31
Kaufman,48257,2021-06-02,57
Kaufman,48257,2021-06-03,45
Kaufman,48257,2021-06-04,40
Kaufman,48257,2021-06-05,34
Kaufman,48257,2021-06-06,34
Kaufman,48257,2021-06-07,35
Kaufman,48257,2021-06-08,34
Kaufman,48257,2021-06-09,23
Kaufman,48257,2021-06-10,24
Kaufman,48257,2021-06-11,25
Kaufman,48257,2021-06-12,31
Kaufman,48257,2021-06-13,45
Kaufman,48257,2021-06-14,38
Kaufman,48257,2021-06-15,49
Kaufman,48257,2021-06-16,56
Kaufman,48257,2021-06-17,52
Kaufman,48257,2021-06-18,53
Kaufman,48257,2021-06-19,65
Kaufman,48257,2021-06-20,31
Kaufman,48257,2021-06-21,35
Kaufman,48257,2021-06-22,42
Kaufman,48257,2021-06-23,NA
Kaufman,48257,2021-06-24,NA
Kaufman,48257,2021-06-25,NA
Kaufman,48257,2021-06-26,NA
Kaufman,48257,2021-06-27,NA
Kaufman,48257,2021-06-28,NA
Kaufman,48257,2021-06-29,26
Kaufman,48257,2021-06-30,31
McLennan,48309,2017-09-01,NA
McLennan,48309,2017-09-02,NA
McLennan,48309,2017-09-03,NA
McLennan,48309,2017-09-04,NA
McLennan,48309,2017-09-05,NA
McLennan,48309,2017-09-06,NA
McLennan,48309,2017-09-07,NA
McLennan,48309,2017-09-08,NA
McLennan,48309,2017-09-09,NA
McLennan,48309,2017-09-10,NA
McLennan,48309,2017-09-11,NA
McLennan,48309,2017-09-12,NA
McLennan,48309,2017-09-13,NA
McLennan,48309,2017-09-14,NA
McLennan,48309,2017-09-15,NA
McLennan,48309,2017-09-16,NA
McLennan,48309,2017-09-17,NA
McLennan,48309,2017-09-18,NA
McLennan,48309,2017-09-19,NA
McLennan,48309,2017-09-20,NA
McLennan,48309,2017-09-21,NA
McLennan,48309,2017-09-22,NA
McLennan,48309,2017-09-23,NA
McLennan,48309,2017-09-24,NA
McLennan,48309,2017-09-25,NA
McLennan,48309,2017-09-26,NA
McLennan,48309,2017-09-27,NA
McLennan,48309,2017-09-28,NA
McLennan,48309,2017-09-29,NA
McLennan,48309,2017-09-30,NA
McLennan,48309,2017-10-01,NA
McLennan,48309,2017-10-02,NA
McLennan,48309,2017-10-03,NA
McLennan,48309,2017-10-04,NA
McLennan,48309,2017-10-05,NA
McLennan,48309,2017-10-06,NA
McLennan,48309,2017-10-07,NA
McLennan,48309,2017-10-08,NA
McLennan,48309,2017-10-09,NA
McLennan,48309,2017-10-10,NA
McLennan,48309,2017-10-11,NA
McLennan,48309,2017-10-12,NA
McLennan,48309,2017-10-13,NA
McLennan,48309,2017-10-14,NA
McLennan,48309,2017-10-15,NA
McLennan,48309,2017-10-16,NA
McLennan,48309,2017-10-17,NA
McLennan,48309,2017-10-18,NA
McLennan,48309,2017-10-19,NA
McLennan,48309,2017-10-20,NA
McLennan,48309,2017-10-21,NA
McLennan,48309,2017-10-22,NA
McLennan,48309,2017-10-23,NA
McLennan,48309,2017-10-24,NA
McLennan,48309,2017-10-25,NA
McLennan,48309,2017-10-26,NA
McLennan,48309,2017-10-27,NA
McLennan,48309,2017-10-28,NA
McLennan,48309,2017-10-29,NA
McLennan,48309,2017-10-30,NA
McLennan,48309,2017-10-31,NA
McLennan,48309,2017-11-01,NA
McLennan,48309,2017-11-02,NA
McLennan,48309,2017-11-03,NA
McLennan,48309,2017-11-04,NA
McLennan,48309,2017-11-05,NA
McLennan,48309,2017-11-06,NA
McLennan,48309,2017-11-07,NA
McLennan,48309,2017-11-08,NA
McLennan,48309,2017-11-09,NA
McLennan,48309,2017-11-10,NA
McLennan,48309,2017-11-11,NA
McLennan,48309,2017-11-12,NA
McLennan,48309,2017-11-13,NA
McLennan,48309,2017-11-14,NA
McLennan,48309,2017-11-15,NA
McLennan,48309,2017-11-16,NA
McLennan,48309,2017-11-17,NA
McLennan,48309,2017-11-18,NA
McLennan,48309,2017-11-19,NA
McLennan,48309,2017-11-20,NA
McLennan,48309,2017-11-21,NA
McLennan,48309,2017-11-22,NA
McLennan,48309,2017-11-23,NA
McLennan,48309,2017-11-24,NA
McLennan,48309,2017-11-25,NA
McLennan,48309,2017-11-26,NA
McLennan,48309,2017-11-27,NA
McLennan,48309,2017-11-28,NA
McLennan,48309,2017-11-29,NA
McLennan,48309,2017-11-30,NA
McLennan,48309,2017-12-01,NA
McLennan,48309,2017-12-02,NA
McLennan,48309,2017-12-03,NA
McLennan,48309,2017-12-04,NA
McLennan,48309,2017-12-05,NA
McLennan,48309,2017-12-06,NA
McLennan,48309,2017-12-07,NA
McLennan,48309,2017-12-08,NA
McLennan,48309,2017-12-09,NA
McLennan,48309,2017-12-10,NA
McLennan,48309,2017-12-11,NA
McLennan,48309,2017-12-12,NA
McLennan,48309,2017-12-13,NA
McLennan,48309,2017-12-14,NA
McLennan,48309,2017-12-15,NA
McLennan,48309,2017-12-16,NA
McLennan,48309,2017-12-17,NA
McLennan,48309,2017-12-18,NA
McLennan,48309,2017-12-19,NA
McLennan,48309,2017-12-20,NA
McLennan,48309,2017-12-21,NA
McLennan,48309,2017-12-22,NA
McLennan,48309,2017-12-23,NA
McLennan,48309,2017-12-24,NA
McLennan,48309,2017-12-25,NA
McLennan,48309,2017-12-26,NA
McLennan,48309,2017-12-27,NA
McLennan,48309,2017-12-28,NA
McLennan,48309,2017-12-29,NA
McLennan,48309,2017-12-30,NA
McLennan,48309,2017-12-31,NA
McLennan,48309,2018-01-01,NA
